season,competition,round,date,time,home,away,home_score,away_score,penalties,venue_side,attendance,report_url,match_id
2003-04,Ligue 1,17,ven. 05/12/2003,00:00,Lyon,FC Metz,2,1,non,D,31.999,/spielbericht/index/spielbericht/3606,3606
2003-04,UEFA Champions League,Phase de groupe,mer. 10/12/2003,20:45,Lyon,Celtic Glasgow,3,2,non,D,40.125,/spielbericht/index/spielbericht/52,52
2003-04,Ligue 1,18,sam. 13/12/2003,00:00,SC Bastia,Lyon,0,0,non,E,5.492,/spielbericht/index/spielbericht/3805,3805
2003-04,Ligue 1,19,ven. 19/12/2003,00:00,Lyon,PSG,1,1,non,D,36.720,/spielbericht/index/spielbericht/3981,3981
2003-04,Coupe de France,5e tour,sam. 03/01/2004,00:00,Aire-sur-la-Lys,Lyon,0,4,non,E,5.043,/spielbericht/index/spielbericht/2987392,2987392
2003-04,Ligue 1,20,ven. 09/01/2004,00:00,Monaco,Lyon,3,0,non,E,15.674,/spielbericht/index/spielbericht/4164,4164
2003-04,Ligue 1,21,sam. 17/01/2004,00:00,Lyon,Montpellier,3,0,non,D,32.658,/spielbericht/index/spielbericht/4366,4366
2003-04,Coupe de France,6e tour,sam. 24/01/2004,00:00,Bourg-Péronnas,Lyon,0,5,non,E,15.000,/spielbericht/index/spielbericht/2987469,2987469
2003-04,Ligue 1,16,mer. 28/01/2004,00:00,Lyon,G. Bordeaux,3,0,non,D,32.363,/spielbericht/index/spielbericht/3507,3507
2003-04,Ligue 1,22,sam. 31/01/2004,00:00,Toulouse,Lyon,0,1,non,E,26.297,/spielbericht/index/spielbericht/4523,4523
2003-04,Ligue 1,23,sam. 07/02/2004,00:00,Lyon,EA Guingamp,0,1,non,D,34.523,/spielbericht/index/spielbericht/4734,4734
2003-04,Coupe de France,Huitièmes de finale,mer. 11/02/2004,00:00,Monaco,Lyon,4,1,non,E,6.000,/spielbericht/index/spielbericht/2987489,2987489
2003-04,Ligue 1,24,dim. 15/02/2004,00:00,AJ Auxerre,Lyon,1,2,non,E,17.000,/spielbericht/index/spielbericht/4942,4942
2003-04,Ligue 1,25,sam. 21/02/2004,00:00,Lyon,Le Mans UC 72,2,0,non,D,35.811,/spielbericht/index/spielbericht/5133,5133
2003-04,UEFA Champions League,Huitièmes de finale,mer. 25/02/2004,20:45,Real Sociedad,Lyon,0,1,non,E,28.000,/spielbericht/index/spielbericht/270,270
2003-04,Ligue 1,26,sam. 28/02/2004,00:00,RC Lens,Lyon,1,1,non,E,33.230,/spielbericht/index/spielbericht/5328,5328
2003-04,Ligue 1,27,ven. 05/03/2004,00:00,Lyon,AC Ajaccio,4,0,non,D,35.829,/spielbericht/index/spielbericht/5534,5534
2003-04,UEFA Champions League,Huitièmes de finale,mar. 09/03/2004,20:45,Lyon,Real Sociedad,1,0,non,D,38.900,/spielbericht/index/spielbericht/282,282
2003-04,Ligue 1,28,sam. 13/03/2004,00:00,FC Sochaux,Lyon,1,2,non,E,19.495,/spielbericht/index/spielbericht/5734,5734
2003-04,Ligue 1,29,sam. 20/03/2004,00:00,Lyon,FC Nantes,1,0,non,D,35.643,/spielbericht/index/spielbericht/5945,5945
2003-04,UEFA Champions League,Quarts de finale,mar. 23/03/2004,20:45,FC Porto,Lyon,2,0,non,E,48.500,/spielbericht/index/spielbericht/286,286
2003-04,Ligue 1,30,sam. 27/03/2004,00:00,OGC Nice,Lyon,0,1,non,E,12.784,/spielbericht/index/spielbericht/6154,6154
2003-04,Ligue 1,31,sam. 03/04/2004,00:00,Lyon,Marseille,1,2,non,D,38.602,/spielbericht/index/spielbericht/6355,6355
2003-04,UEFA Champions League,Quarts de finale,mar. 06/04/2004,20:45,Lyon,FC Porto,2,2,non,D,41.000,/spielbericht/index/spielbericht/290,290
2003-04,Ligue 1,32,dim. 11/04/2004,00:00,R. Strasbourg,Lyon,0,1,non,E,19.467,/spielbericht/index/spielbericht/6584,6584
2003-04,Ligue 1,33,sam. 24/04/2004,00:00,Lyon,Stade Rennais,3,0,non,D,39.869,/spielbericht/index/spielbericht/6792,6792
2003-04,Ligue 1,34,dim. 02/05/2004,00:00,G. Bordeaux,Lyon,1,1,non,E,23.637,/spielbericht/index/spielbericht/7006,7006
2003-04,Ligue 1,35,sam. 08/05/2004,00:00,FC Metz,Lyon,1,2,non,E,24.778,/spielbericht/index/spielbericht/7206,7206
2003-04,Ligue 1,36,mer. 12/05/2004,00:00,Lyon,SC Bastia,1,0,non,D,38.723,/spielbericht/index/spielbericht/7252,7252
2003-04,Ligue 1,37,sam. 15/05/2004,00:00,PSG,Lyon,1,0,non,E,42.502,/spielbericht/index/spielbericht/7282,7282
2003-04,Ligue 1,38,dim. 23/05/2004,00:00,Lyon,LOSC Lille,3,0,non,D,40.000,/spielbericht/index/spielbericht/7341,7341
2004-05,Trophée des Champions,Finale,sam. 31/07/2004,20:45,PSG,Lyon,7,8,oui,E,9.429,/spielbericht/index/spielbericht/2689158,2689158
2004-05,Ligue 1,1,ven. 06/08/2004,20:45,OGC Nice,Lyon,0,1,non,E,14.096,/spielbericht/index/spielbericht/24141,24141
2004-05,Ligue 1,2,sam. 14/08/2004,20:00,Lyon,FC Sochaux,1,1,non,D,38.041,/spielbericht/index/spielbericht/24293,24293
2004-05,Ligue 1,3,dim. 22/08/2004,18:30,FC Metz,Lyon,1,1,non,E,23.317,/spielbericht/index/spielbericht/24104,24104
2004-05,Ligue 1,4,sam. 28/08/2004,17:15,Lyon,LOSC Lille,1,0,non,D,34.107,/spielbericht/index/spielbericht/24294,24294
2004-05,Ligue 1,5,sam. 11/09/2004,20:30,Stade Rennais,Lyon,1,2,non,E,23.273,/spielbericht/index/spielbericht/24068,24068
2004-05,UEFA Champions League,Phase de groupe,mer. 15/09/2004,20:45,Lyon,Manchester Utd.,2,2,non,D,41.000,/spielbericht/index/spielbericht/27431,27431
2004-05,Ligue 1,6,sam. 18/09/2004,20:00,Lyon,SC Bastia,0,0,non,D,33.268,/spielbericht/index/spielbericht/24295,24295
2004-05,Ligue 1,7,mar. 21/09/2004,21:00,Toulouse,Lyon,0,2,non,E,31.089,/spielbericht/index/spielbericht/24030,24030
2004-05,Ligue 1,8,sam. 25/09/2004,17:15,Lyon,Monaco,0,0,non,D,38.825,/spielbericht/index/spielbericht/24012,24012
2004-05,UEFA Champions League,Phase de groupe,mar. 28/09/2004,20:45,Sparta Prague,Lyon,1,2,non,E,19.000,/spielbericht/index/spielbericht/27433,27433
2004-05,Ligue 1,9,dim. 03/10/2004,21:00,Saint-Étienne,Lyon,2,3,non,E,34.793,/spielbericht/index/spielbericht/24372,24372
2004-05,Ligue 1,10,ven. 15/10/2004,20:00,Lyon,SM Caen,4,0,non,D,34.000,/spielbericht/index/spielbericht/24013,24013
2004-05,UEFA Champions League,Phase de groupe,mar. 19/10/2004,20:45,Fenerbahçe,Lyon,1,3,non,E,42.000,/spielbericht/index/spielbericht/27434,27434
2004-05,Ligue 1,11,sam. 23/10/2004,17:15,FC Istres,Lyon,0,0,non,E,10.197,/spielbericht/index/spielbericht/24373,24373
2004-05,Ligue 1,12,sam. 30/10/2004,20:00,Lyon,R. Strasbourg,1,0,non,D,38.220,/spielbericht/index/spielbericht/24298,24298
2004-05,UEFA Champions League,Phase de groupe,mer. 03/11/2004,20:45,Lyon,Fenerbahçe,4,2,non,D,35.000,/spielbericht/index/spielbericht/27436,27436
2004-05,Ligue 1,13,sam. 06/11/2004,20:00,RC Lens,Lyon,0,1,non,E,39.070,/spielbericht/index/spielbericht/24260,24260
2004-05,Coupe de la Ligue,2e tour,mer. 10/11/2004,19:00,LOSC Lille,Lyon,3,2,non,E,15.015,/spielbericht/index/spielbericht/2683717,2683717
2004-05,Ligue 1,14,sam. 13/11/2004,17:15,Lyon,FC Nantes,2,0,non,D,35.556,/spielbericht/index/spielbericht/24015,24015
2004-05,Ligue 1,15,ven. 19/11/2004,21:00,PSG,Lyon,0,0,non,E,42.458,/spielbericht/index/spielbericht/24129,24129
2004-05,UEFA Champions League,Phase de groupe,mar. 23/11/2004,20:45,Manchester Utd.,Lyon,2,1,non,E,52.000,/spielbericht/index/spielbericht/27438,27438
2004-05,Ligue 1,16,sam. 27/11/2004,17:15,Lyon,AJ Auxerre,2,1,non,D,37.933,/spielbericht/index/spielbericht/24016,24016
2004-05,Ligue 1,17,sam. 04/12/2004,20:00,AC Ajaccio,Lyon,1,1,non,E,6.260,/spielbericht/index/spielbericht/24338,24338
2004-05,UEFA Champions League,Phase de groupe,mer. 08/12/2004,20:45,Lyon,Sparta Prague,5,0,non,D,35.000,/spielbericht/index/spielbericht/27441,27441
2004-05,Ligue 1,18,sam. 11/12/2004,20:00,G. Bordeaux,Lyon,0,0,non,E,31.832,/spielbericht/index/spielbericht/24056,24056
2004-05,Ligue 1,19,ven. 17/12/2004,21:00,Lyon,Marseille,1,1,non,D,38.728,/spielbericht/index/spielbericht/24036,24036
2004-05,Coupe de France,3e tour,sam. 08/01/2005,00:00,Viry-Châtillon,Lyon,0,2,non,E,10.000,/spielbericht/index/spielbericht/2862044,2862044
2004-05,Ligue 1,20,mer. 12/01/2005,20:30,FC Sochaux,Lyon,0,2,non,E,17.249,/spielbericht/index/spielbericht/24246,24246
2004-05,Ligue 1,21,sam. 15/01/2005,20:00,Lyon,FC Metz,2,0,non,D,38.909,/spielbericht/index/spielbericht/24302,24302
2004-05,Ligue 1,22,dim. 23/01/2005,21:00,LOSC Lille,Lyon,2,1,non,E,17.000,/spielbericht/index/spielbericht/24323,24323
2004-05,Ligue 1,23,mer. 26/01/2005,18:00,Lyon,Stade Rennais,2,1,non,D,37.276,/spielbericht/index/spielbericht/24303,24303
2004-05,Ligue 1,24,mar. 01/02/2005,17:00,SC Bastia,Lyon,1,1,non,E,4.419,/spielbericht/index/spielbericht/24191,24191
2004-05,Ligue 1,25,sam. 05/02/2005,20:00,Lyon,Toulouse,4,0,non,D,37.447,/spielbericht/index/spielbericht/24304,24304
2004-05,Coupe de France,4e tour,dim. 13/02/2005,00:00,Toulouse,Lyon,1,2,non,E,19.629,/spielbericht/index/spielbericht/2859250,2859250
2004-05,Ligue 1,26,ven. 18/02/2005,21:00,Monaco,Lyon,1,1,non,E,17.169,/spielbericht/index/spielbericht/24040,24040
2004-05,UEFA Champions League,Huitièmes de finale,mer. 23/02/2005,20:45,Werder Brême,Lyon,0,3,non,E,36.923,/spielbericht/index/spielbericht/30833,30833
2004-05,Ligue 1,27,sam. 26/02/2005,17:15,Lyon,Saint-Étienne,3,2,non,D,38.915,/spielbericht/index/spielbericht/24305,24305
2004-05,Coupe de France,Huitièmes de finale,mar. 01/03/2005,00:00,Clermont FA,Lyon,5,4,oui,E,8.724,/spielbericht/index/spielbericht/2856223,2856223
2004-05,Ligue 1,28,ven. 04/03/2005,20:00,SM Caen,Lyon,1,0,non,E,20.649,/spielbericht/index/spielbericht/24364,24364
2004-05,UEFA Champions League,Huitièmes de finale,mar. 08/03/2005,20:45,Lyon,Werder Brême,7,2,non,D,38.922,/spielbericht/index/spielbericht/30849,30849
2004-05,Ligue 1,29,sam. 12/03/2005,17:15,Lyon,FC Istres,2,1,non,D,32.000,/spielbericht/index/spielbericht/24306,24306
2004-05,Ligue 1,30,sam. 19/03/2005,20:00,R. Strasbourg,Lyon,0,1,non,E,22.442,/spielbericht/index/spielbericht/24231,24231
2004-05,Ligue 1,31,sam. 02/04/2005,20:00,Lyon,RC Lens,1,0,non,D,37.669,/spielbericht/index/spielbericht/24307,24307
2004-05,UEFA Champions League,Quarts de finale,mar. 05/04/2005,20:45,Lyon,PSV,1,1,non,D,40.000,/spielbericht/index/spielbericht/31088,31088
2004-05,Ligue 1,32,sam. 09/04/2005,17:15,FC Nantes,Lyon,2,2,non,E,35.000,/spielbericht/index/spielbericht/24289,24289
2004-05,UEFA Champions League,Quarts de finale,mer. 13/04/2005,20:45,PSV,Lyon,4,2,oui,E,32.500,/spielbericht/index/spielbericht/31092,31092
2004-05,Ligue 1,33,dim. 17/04/2005,21:00,Lyon,PSG,0,1,non,D,37.864,/spielbericht/index/spielbericht/24308,24308
2004-05,Ligue 1,34,dim. 24/04/2005,21:00,AJ Auxerre,Lyon,0,3,non,E,18.000,/spielbericht/index/spielbericht/24100,24100
2004-05,Ligue 1,35,dim. 08/05/2005,21:00,Lyon,AC Ajaccio,2,1,non,D,38.946,/spielbericht/index/spielbericht/24309,24309
2004-05,Ligue 1,36,dim. 15/05/2005,21:00,Lyon,G. Bordeaux,5,1,non,D,38.954,/spielbericht/index/spielbericht/24310,24310
2004-05,Ligue 1,37,sam. 21/05/2005,20:45,Marseille,Lyon,0,1,non,E,57.041,/spielbericht/index/spielbericht/24065,24065
2004-05,Ligue 1,38,sam. 28/05/2005,20:00,Lyon,OGC Nice,0,0,non,D,40.352,/spielbericht/index/spielbericht/24311,24311
2005-06,Trophée des Champions,Finale,mer. 27/07/2005,20:00,AJ Auxerre,Lyon,1,4,non,E,10.967,/spielbericht/index/spielbericht/2689157,2689157
2005-06,Ligue 1,1,dim. 31/07/2005,18:00,Le Mans UC 72,Lyon,1,2,non,E,13.134,/spielbericht/index/spielbericht/39211,39211
2005-06,Ligue 1,2,dim. 07/08/2005,20:45,Lyon,R. Strasbourg,1,0,non,D,37.680,/spielbericht/index/spielbericht/39221,39221
2005-06,Ligue 1,3,dim. 14/08/2005,20:45,Marseille,Lyon,1,1,non,E,57.609,/spielbericht/index/spielbericht/39231,39231
2005-06,Ligue 1,4,sam. 20/08/2005,20:00,Lyon,AS Nancy,1,0,non,D,38.938,/spielbericht/index/spielbericht/39238,39238
2005-06,Ligue 1,5,dim. 28/08/2005,20:45,AJ Auxerre,Lyon,0,2,non,E,14.276,/spielbericht/index/spielbericht/39251,39251
2005-06,Ligue 1,6,sam. 10/09/2005,17:15,Lyon,Monaco,2,1,non,D,39.043,/spielbericht/index/spielbericht/39252,39252
2005-06,UEFA Champions League,Phase de groupe,mar. 13/09/2005,20:45,Lyon,Real Madrid,3,0,non,D,40.309,/spielbericht/index/spielbericht/35585,35585
2005-06,Ligue 1,7,sam. 17/09/2005,17:15,G. Bordeaux,Lyon,1,1,non,E,32.020,/spielbericht/index/spielbericht/39262,39262
2005-06,Ligue 1,8,jeu. 22/09/2005,20:45,Lyon,RC Lens,1,1,non,D,36.337,/spielbericht/index/spielbericht/39281,39281
2005-06,Ligue 1,9,dim. 25/09/2005,18:00,FC Nantes,Lyon,0,1,non,E,33.289,/spielbericht/index/spielbericht/39291,39291
2005-06,UEFA Champions League,Phase de groupe,mer. 28/09/2005,20:45,Rosenborg BK,Lyon,0,1,non,E,20.620,/spielbericht/index/spielbericht/35642,35642
2005-06,Ligue 1,10,dim. 02/10/2005,18:00,Stade Rennais,Lyon,1,3,non,E,28.998,/spielbericht/index/spielbericht/39294,39294
2005-06,Ligue 1,11,dim. 16/10/2005,18:00,Lyon,AC Ajaccio,3,2,non,D,36.347,/spielbericht/index/spielbericht/39305,39305
2005-06,UEFA Champions League,Phase de groupe,mer. 19/10/2005,20:45,Lyon,Olympiakos,2,1,non,D,39.000,/spielbericht/index/spielbericht/35644,35644
2005-06,Ligue 1,12,sam. 22/10/2005,17:15,FC Metz,Lyon,0,4,non,E,19.333,/spielbericht/index/spielbericht/39315,39315
2005-06,Coupe de la Ligue,2e tour,mar. 25/10/2005,21:00,FC Nantes,Lyon,5,4,oui,E,28.025,/spielbericht/index/spielbericht/2683572,2683572
2005-06,Ligue 1,13,sam. 29/10/2005,20:00,Lyon,FC Sochaux,1,0,non,D,40.117,/spielbericht/index/spielbericht/39325,39325
2005-06,UEFA Champions League,Phase de groupe,mar. 01/11/2005,20:45,Olympiakos,Lyon,1,4,non,E,33.500,/spielbericht/index/spielbericht/35645,35645
2005-06,Ligue 1,14,sam. 05/11/2005,18:15,Toulouse,Lyon,0,1,non,E,28.254,/spielbericht/index/spielbericht/39340,39340
2005-06,Ligue 1,15,sam. 19/11/2005,21:00,Lyon,Troyes,2,1,non,D,37.940,/spielbericht/index/spielbericht/39346,39346
2005-06,UEFA Champions League,Phase de groupe,mer. 23/11/2005,20:45,Real Madrid,Lyon,1,1,non,E,73.000,/spielbericht/index/spielbericht/35647,35647
2005-06,Ligue 1,16,sam. 26/11/2005,21:00,OGC Nice,Lyon,1,1,non,E,12.827,/spielbericht/index/spielbericht/39356,39356
2005-06,Ligue 1,17,sam. 03/12/2005,18:15,Lyon,PSG,2,0,non,D,38.134,/spielbericht/index/spielbericht/39366,39366
2005-06,UEFA Champions League,Phase de groupe,mar. 06/12/2005,20:45,Lyon,Rosenborg BK,2,1,non,D,32.000,/spielbericht/index/spielbericht/35649,35649
2005-06,Ligue 1,18,dim. 11/12/2005,22:00,Saint-Étienne,Lyon,0,0,non,E,35.616,/spielbericht/index/spielbericht/39380,39380
2005-06,Ligue 1,19,ven. 16/12/2005,21:45,Lyon,LOSC Lille,1,3,non,D,37.677,/spielbericht/index/spielbericht/39386,39386
2005-06,Ligue 1,20,mer. 04/01/2006,19:15,R. Strasbourg,Lyon,0,4,non,E,19.735,/spielbericht/index/spielbericht/39401,39401
2005-06,Coupe de France,3e tour,dim. 08/01/2006,15:45,Grenoble,Lyon,0,4,non,E,11.200,/spielbericht/index/spielbericht/2855529,2855529
2005-06,Ligue 1,21,mer. 11/01/2006,22:00,Lyon,Marseille,2,1,non,D,38.912,/spielbericht/index/spielbericht/39405,39405
2005-06,Ligue 1,22,sam. 14/01/2006,18:15,AS Nancy,Lyon,0,2,non,E,19.126,/spielbericht/index/spielbericht/39417,39417
2005-06,Ligue 1,23,dim. 22/01/2006,21:45,Lyon,AJ Auxerre,1,1,non,D,37.958,/spielbericht/index/spielbericht/39425,39425
2005-06,Coupe de France,4e tour,mer. 01/02/2006,18:00,AC Ajaccio,Lyon,1,2,non,E,5.000,/spielbericht/index/spielbericht/2855541,2855541
2005-06,Ligue 1,25,dim. 05/02/2006,22:00,Lyon,G. Bordeaux,0,0,non,D,39.354,/spielbericht/index/spielbericht/39444,39444
2005-06,Ligue 1,26,sam. 11/02/2006,18:15,RC Lens,Lyon,1,1,non,E,40.037,/spielbericht/index/spielbericht/39455,39455
2005-06,Ligue 1,27,ven. 17/02/2006,21:45,Lyon,FC Nantes,3,1,non,D,38.393,/spielbericht/index/spielbericht/39463,39463
2005-06,UEFA Champions League,Huitièmes de finale,mar. 21/02/2006,20:45,PSV,Lyon,0,1,non,E,29.400,/spielbericht/index/spielbericht/49845,49845
2005-06,Ligue 1,28,sam. 25/02/2006,21:00,Lyon,Stade Rennais,1,4,non,D,39.168,/spielbericht/index/spielbericht/39476,39476
2005-06,Ligue 1,29,sam. 04/03/2006,21:00,AC Ajaccio,Lyon,1,3,non,E,4.037,/spielbericht/index/spielbericht/39482,39482
2005-06,UEFA Champions League,Huitièmes de finale,mer. 08/03/2006,20:45,Lyon,PSV,4,0,non,D,39.000,/spielbericht/index/spielbericht/49853,49853
2005-06,Ligue 1,30,sam. 11/03/2006,21:00,Lyon,FC Metz,4,0,non,D,37.000,/spielbericht/index/spielbericht/39495,39495
2005-06,Ligue 1,31,sam. 18/03/2006,20:00,FC Sochaux,Lyon,0,4,non,E,18.777,/spielbericht/index/spielbericht/39508,39508
2005-06,Coupe de France,Huitièmes de finale,mar. 21/03/2006,00:00,Lyon,SC Bastia,1,0,non,D,28.000,/spielbericht/index/spielbericht/2855550,2855550
2005-06,Ligue 1,32,sam. 25/03/2006,17:15,Lyon,Toulouse,1,1,non,D,39.794,/spielbericht/index/spielbericht/39516,39516
2005-06,UEFA Champions League,Quarts de finale,mer. 29/03/2006,20:45,Lyon,AC Milan,0,0,non,D,39.000,/spielbericht/index/spielbericht/53420,53420
2005-06,Ligue 1,33,sam. 01/04/2006,20:00,Troyes,Lyon,0,1,non,E,17.835,/spielbericht/index/spielbericht/39531,39531
2005-06,UEFA Champions League,Quarts de finale,mar. 04/04/2006,20:45,AC Milan,Lyon,3,1,non,E,78.894,/spielbericht/index/spielbericht/53424,53424
2005-06,Ligue 1,34,sam. 08/04/2006,20:00,Lyon,OGC Nice,2,1,non,D,38.545,/spielbericht/index/spielbericht/39536,39536
2005-06,Coupe de France,Quarts de finale,mar. 11/04/2006,00:00,Lyon,Marseille,1,2,non,D,38.885,/spielbericht/index/spielbericht/2855557,2855557
2005-06,Ligue 1,35,sam. 15/04/2006,20:00,PSG,Lyon,0,1,non,E,43.128,/spielbericht/index/spielbericht/39547,39547
2005-06,Ligue 1,24,dim. 23/04/2006,20:00,Monaco,Lyon,2,1,non,E,12.400,/spielbericht/index/spielbericht/39437,39437
2005-06,Ligue 1,36,dim. 30/04/2006,21:00,Lyon,Saint-Étienne,4,0,non,D,39.100,/spielbericht/index/spielbericht/39556,39556
2005-06,Ligue 1,37,sam. 06/05/2006,20:00,LOSC Lille,Lyon,4,0,non,E,17.100,/spielbericht/index/spielbericht/39588,39588
2005-06,Ligue 1,38,sam. 13/05/2006,20:00,Lyon,Le Mans UC 72,8,1,non,D,44.400,/spielbericht/index/spielbericht/39603,39603
2006-07,Trophée des Champions,Finale,dim. 30/07/2006,17:45,Lyon,PSG,6,5,oui,D,30.529,/spielbericht/index/spielbericht/2676855,2676855
2006-07,Ligue 1,1,ven. 04/08/2006,21:00,FC Nantes,Lyon,1,3,non,E,35.500,/spielbericht/index/spielbericht/57656,57656
2006-07,Ligue 1,2,sam. 12/08/2006,20:00,Lyon,Toulouse,1,1,non,D,39.280,/spielbericht/index/spielbericht/57667,57667
2006-07,Ligue 1,3,dim. 20/08/2006,21:00,G. Bordeaux,Lyon,1,2,non,E,32.008,/spielbericht/index/spielbericht/57685,57685
2006-07,Ligue 1,4,sam. 26/08/2006,17:15,OGC Nice,Lyon,1,4,non,E,13.814,/spielbericht/index/spielbericht/57686,57686
2006-07,Ligue 1,5,sam. 09/09/2006,20:00,Lyon,Troyes,2,0,non,D,37.391,/spielbericht/index/spielbericht/57700,57700
2006-07,UEFA Champions League,Phase de groupe,mer. 13/09/2006,20:45,Lyon,Real Madrid,2,0,non,D,41.000,/spielbericht/index/spielbericht/64824,64824
2006-07,Ligue 1,6,sam. 16/09/2006,20:00,FC Lorient,Lyon,1,3,non,E,15.230,/spielbericht/index/spielbericht/57707,57707
2006-07,Ligue 1,7,sam. 23/09/2006,17:15,Lyon,LOSC Lille,4,1,non,D,40.165,/spielbericht/index/spielbericht/57720,57720
2006-07,UEFA Champions League,Phase de groupe,mar. 26/09/2006,20:45,Steaua Bucarest,Lyon,0,3,non,E,28.000,/spielbericht/index/spielbericht/64840,64840
2006-07,Ligue 1,8,sam. 30/09/2006,17:15,FC Sochaux,Lyon,0,1,non,E,18.788,/spielbericht/index/spielbericht/57734,57734
2006-07,Ligue 1,9,sam. 14/10/2006,17:00,Lyon,Saint-Étienne,2,1,non,D,39.218,/spielbericht/index/spielbericht/57739,57739
2006-07,UEFA Champions League,Phase de groupe,mar. 17/10/2006,20:45,Dynamo Kyiv,Lyon,0,3,non,E,30.000,/spielbericht/index/spielbericht/66351,66351
2006-07,Ligue 1,10,dim. 22/10/2006,21:00,Marseille,Lyon,1,4,non,E,57.376,/spielbericht/index/spielbericht/57748,57748
2006-07,Coupe de la Ligue,Huitièmes de finale,mer. 25/10/2006,21:00,Lyon,PSG,2,1,non,D,35.816,/spielbericht/index/spielbericht/2445447,2445447
2006-07,Ligue 1,11,dim. 29/10/2006,22:00,Lyon,AS Nancy,1,0,non,D,40.298,/spielbericht/index/spielbericht/57760,57760
2006-07,UEFA Champions League,Phase de groupe,mer. 01/11/2006,21:45,Lyon,Dynamo Kyiv,1,0,non,D,40.520,/spielbericht/index/spielbericht/66354,66354
2006-07,Ligue 1,12,sam. 04/11/2006,18:15,Stade Rennais,Lyon,1,0,non,E,28.499,/spielbericht/index/spielbericht/57771,57771
2006-07,Ligue 1,13,ven. 10/11/2006,21:30,Lyon,Valenciennes FC,2,1,non,D,39.833,/spielbericht/index/spielbericht/57781,57781
2006-07,Ligue 1,14,sam. 18/11/2006,21:30,CS Sedan,Lyon,0,1,non,E,21.025,/spielbericht/index/spielbericht/57794,57794
2006-07,UEFA Champions League,Phase de groupe,mar. 21/11/2006,21:45,Real Madrid,Lyon,2,2,non,E,65.000,/spielbericht/index/spielbericht/66355,66355
2006-07,Ligue 1,15,dim. 26/11/2006,22:00,Lyon,AJ Auxerre,1,0,non,D,39.576,/spielbericht/index/spielbericht/57800,57800
2006-07,Ligue 1,16,sam. 02/12/2006,18:10,Le Mans UC 72,Lyon,0,1,non,E,15.106,/spielbericht/index/spielbericht/57807,57807
2006-07,UEFA Champions League,Phase de groupe,mer. 06/12/2006,21:45,Lyon,Steaua Bucarest,1,1,non,D,39.531,/spielbericht/index/spielbericht/66358,66358
2006-07,Ligue 1,17,dim. 10/12/2006,21:00,Lyon,PSG,3,1,non,D,36.072,/spielbericht/index/spielbericht/57819,57819
2006-07,Ligue 1,18,dim. 17/12/2006,21:00,RC Lens,Lyon,0,4,non,E,40.038,/spielbericht/index/spielbericht/57828,57828
2006-07,Coupe de la Ligue,Quarts de finale,mer. 20/12/2006,21:00,Lyon,AS Nancy,3,1,non,D,26.757,/spielbericht/index/spielbericht/2445458,2445458
2006-07,Ligue 1,19,sam. 23/12/2006,17:10,Lyon,Monaco,0,0,non,D,38.225,/spielbericht/index/spielbericht/57839,57839
2006-07,Coupe de France,3e tour,dim. 07/01/2007,17:45,Av. Bayonnais,Lyon,1,2,non,E,14.000,/spielbericht/index/spielbericht/2852026,2852026
2006-07,Ligue 1,20,sam. 13/01/2007,20:00,Toulouse,Lyon,2,0,non,E,33.940,/spielbericht/index/spielbericht/57855,57855
2006-07,Coupe de la Ligue,Demi-finales,mer. 17/01/2007,21:00,Lyon,Le Mans UC 72,1,0,non,D,27.541,/spielbericht/index/spielbericht/2445460,2445460
2006-07,Coupe de France,4e tour,sam. 20/01/2007,17:00,US Laon,Lyon,1,3,non,E,9.000,/spielbericht/index/spielbericht/2852277,2852277
2006-07,Ligue 1,21,mer. 24/01/2007,20:30,Lyon,G. Bordeaux,1,2,non,D,35.305,/spielbericht/index/spielbericht/57858,57858
2006-07,Ligue 1,22,sam. 27/01/2007,21:00,Lyon,OGC Nice,1,1,non,D,33.971,/spielbericht/index/spielbericht/57870,57870
2006-07,Coupe de France,Huitièmes de finale,mer. 31/01/2007,21:00,Marseille,Lyon,2,1,non,E,58.000,/spielbericht/index/spielbericht/2852288,2852288
2006-07,Ligue 1,23,dim. 04/02/2007,18:00,Troyes,Lyon,1,0,non,E,14.009,/spielbericht/index/spielbericht/57884,57884
2006-07,Ligue 1,24,sam. 10/02/2007,21:00,Lyon,FC Lorient,1,0,non,D,37.976,/spielbericht/index/spielbericht/57890,57890
2006-07,Ligue 1,25,ven. 16/02/2007,21:00,LOSC Lille,Lyon,1,2,non,E,17.092,/spielbericht/index/spielbericht/57896,57896
2006-07,UEFA Champions League,Huitièmes de finale,mer. 21/02/2007,21:45,AS Roma,Lyon,0,0,non,E,40.000,/spielbericht/index/spielbericht/66502,66502
2006-07,Ligue 1,26,sam. 24/02/2007,20:00,Lyon,FC Sochaux,3,3,non,D,40.363,/spielbericht/index/spielbericht/57909,57909
2006-07,Ligue 1,27,sam. 03/03/2007,17:10,Saint-Étienne,Lyon,1,3,non,E,35.201,/spielbericht/index/spielbericht/57922,57922
2006-07,UEFA Champions League,Huitièmes de finale,mar. 06/03/2007,21:45,Lyon,AS Roma,0,2,non,D,39.260,/spielbericht/index/spielbericht/67335,67335
2006-07,Ligue 1,28,dim. 11/03/2007,21:00,Lyon,Marseille,1,1,non,D,38.930,/spielbericht/index/spielbericht/57930,57930
2006-07,Ligue 1,29,sam. 17/03/2007,20:00,AS Nancy,Lyon,0,3,non,E,19.919,/spielbericht/index/spielbericht/57940,57940
